question	label
世界上咖啡、蔗糖产量最大的是哪个南美洲国家?	nonmedical
许海峰获得了中国第一枚奥运金牌,他是在什么项目获得的?	nonmedical
海湾战争中的海湾是位于西亚中部的哪个湾?	nonmedical
德国一级方程式车手,获得过7届f1世界冠军的f1之王是谁?	nonmedical
冯小刚电影《非诚勿扰》中,让男主角秦奋成功发家,解决争端的新发明是什么?	nonmedical
爱情公寓里的张伟是谁演的？	nonmedical
"6岁开始巡回演出,被称为""音乐神童""的奥地利知名作曲家是?"	nonmedical
强风将地面尘沙吹起是空气混浊水平能见度小于一公里。这种气象称为	nonmedical
央视版的《笑傲江湖》中小师妹岳灵珊是由哪位演员扮演的：	nonmedical
中国于2001年几月在卡塔尔首都多哈举行的世贸组织年会上加入世界贸易组织？	nonmedical
世界杯夺冠最多的国家是	nonmedical
世界上最大的海是什么海？	nonmedical
我国古代哪位诗人被称为“梅妻鹤子”？	nonmedical
十二月又名什么	nonmedical
见于记载的匈奴第一个单于，驻头曼城，其地为当今内蒙古的哪里？	nonmedical
"我国数学家---成功证明了""1＋2""［简称］，他是"	nonmedical
电视剧“红楼梦”插曲“葬花吟”的曲作者是：	nonmedical
"曾在2008,2010两度获得""中国首善""称号,以""高调行善""引起争议的企业家是?"	nonmedical
"《三国演义》中""桃园三结义""的桃园是在谁的住所?"	nonmedical
人吸入的空气中氧气占21%，而呼出的气体中氧气减为？	nonmedical
有咖啡国之称的国家是	nonmedical
“时间简史”的作者是谁？	nonmedical
“要想逃避这个世界，没有比艺术更可靠的途径；要想同世界结合，也没有比艺术更可靠的途径。”这是谁说的？	nonmedical
人类最先使用的制造器具的金属是：	nonmedical
2002年f1赛车年度总冠军是谁？	nonmedical
元宵节观灯起于哪个朝代：	nonmedical
敦刻尔克位于哪个国家？	nonmedical
《祭侄文稿》的作者是	nonmedical
中国最大的淡水湖是什么？	nonmedical
1888年，北洋海军正式编练成军，当时有舰艇多少艘？	nonmedical
n代表哪个方向	nonmedical
吉尔吉斯斯坦的首都是哪儿?	nonmedical
rain的真实姓名是什么？	nonmedical
滑铁卢哪国的？	nonmedical
周杰伦是哪个娱乐公司的啊	nonmedical
日本偷袭珍珠港的策划军官是谁?	nonmedical
宜于书法及写意画的宣纸是？	nonmedical
世界最高建筑在什么地方？	nonmedical
甬城是哪个城市？	nonmedical
0512是哪里的区号	nonmedical
亚洲最大的广场是哪个？	nonmedical
无氧呼吸场所是什么	nonmedical
1975年几月，北越部队攻占西贡，结束越南战争并实现统一	nonmedical
"常说英超的""曼联""队的主场在哪个城市?"	nonmedical
欧洲的资本主义萌芽最先出现在哪个国家：	nonmedical
“卧薪尝胆”讲的是：	nonmedical
音乐家舒伯特是哪国人？	nonmedical
名不正则言不顺是哪家的思想	nonmedical
雷霆队原来叫什么？	nonmedical
《红岩》的作者是谁？	nonmedical
瓦岗寨是谁的领导打下来的？	nonmedical
蔺相如生活在什么朝代	nonmedical
加拿大首都到底是多伦多还是渥太华？	nonmedical
唐朝前面是什么朝代	nonmedical
结构最简单的是哪类植物?	nonmedical
cpu是什么东东？	nonmedical
”风之子”是谁啊？	nonmedical
书山有路勤为径，学海无涯苦作舟的作者是谁？	nonmedical
汕头、韶关、佛山是属于我国哪个省的城市?	nonmedical
哪位诗人字乐天	nonmedical
"湖南特色小吃""口味虾""采用哪种虾作为原料?"	nonmedical
被称为“七圣绝手”的唐代诗人是谁?	nonmedical
希腊神话太阳神阿波罗是谁的儿子?	nonmedical
大公羊是什么车？	nonmedical
北京南站离哪个风景区近	nonmedical
七一建党节，始于那年那月那日？	nonmedical
92年的属什么生肖	nonmedical
围棋冠军最多的国家	nonmedical
第一代计算机的主要元器件是什么？	nonmedical
大别山在哪个省哪个城市	nonmedical
无棣属于哪个市	nonmedical
请问两个铁球同时落地的作者是谁？	nonmedical
0755是哪里的电话区号	nonmedical
画有名《向日葵》的那个名人是谁？	nonmedical
邓小平的老婆叫什么？	nonmedical
岳阳是哪里的啊？	nonmedical
精忠报国的主人公是谁	nonmedical
韩国人口中的北韩指的是什么	nonmedical
四氧化三铁是什么颜色的。求解答。	nonmedical
2010是农历什么年	nonmedical
燛念什么字？	nonmedical
翌曰的意思	nonmedical
什么是双十一呀	nonmedical
华为公司老总是谁？	nonmedical
俄罗斯的社会制度是什么	nonmedical
二泉映月是谁写的	nonmedical
cpu的中文名称是什么?	nonmedical
李彦宏妻子是谁？	nonmedical
鄱阳湖在哪儿	nonmedical
芦笙节是什么民族的节日	nonmedical
我国的执政最长的皇帝是谁?	nonmedical
孟浩然是哪一个朝代的诗人	nonmedical
"""黄袍加身""说的是宋朝哪个开国皇帝的故事?"	nonmedical
信阳在那个省	nonmedical
公认为四大时装周之首的时装周在哪个城市举办?	nonmedical
赤壁在哪个省份？	nonmedical
深圳东门位于哪个区?谢谢了，大神帮忙啊	nonmedical
六小龄童叫什么名字啊?	nonmedical
钱钟书的夫人是谁？	nonmedical
我国最大的盆地是哪个？	nonmedical
陈凯歌的电影《霸王别姬》里面张国荣饰演的角色叫什么?	nonmedical
秦国成为战国七雄中实力最强的国家,主要原因是重用了谁进行了变法?	nonmedical
咏鹅是谁写的?	nonmedical
一千零一夜又名叫什么	nonmedical
"""幻影""系列战斗机是哪个欧洲国家的主力战斗机?"	nonmedical
"nba中著名球员""魔兽""霍华德于今夏从奥兰多魔术队转会到了哪一支球队?"	nonmedical
"《一千零一夜》又名《天方夜谭》,这里的""天方""是指古代哪里?"	nonmedical
汤姆汉克斯凭借哪部电影第二次获得奥斯卡最佳男主角奖?	nonmedical
圣经故事中传说可以让世界上各种陆上生物躲避一场大洪水的大船叫什么?	nonmedical
“天下第一关”是中国的什么关？	nonmedical
古代秀才四艺是指:琴.棋.画和哪种技艺?	nonmedical
杨丞琳主演的不良笑花男一号是？	nonmedical
电影《甜蜜蜜》是黎明和哪位香港女明星主演的?	nonmedical
在电视剧《春光灿烂猪八戒》,扮演成年太白金星的演员叫什么名字?	nonmedical
理性纯洁的精神恋爱又被人们称为哪位哲学家式的爱情?	nonmedical
"和《大学》,《孟子》,《中庸》一起被称为中国""四书""的是哪本著作?"	nonmedical
资治通鉴是什么体	nonmedical
佛教中高僧经过火化后留下的结晶体,被作为圣物供奉的叫什么?	nonmedical
童话故事中,一说谎话鼻子就会变长的木偶叫什么名字?	nonmedical
"广东话中的""老豆""是指普通话中的哪种称谓?"	nonmedical
美国历史上著名的演讲《我有一个梦想》的演讲者是谁?	nonmedical
"被誉为香港第一代""玉女掌门人"",与倪震结婚的女明星是谁?"	nonmedical
指导《断背山》《卧虎藏龙》等电影的著名导演叫什么?	nonmedical
传统服饰的旗袍是根据哪个民族的服饰改良的?	nonmedical
"以""莫须有""罪名毒害了名将岳飞的奸臣是谁?"	nonmedical
谁创造了文字	nonmedical
"佛教传入中国后兴建的第一座寺院,位于河南洛阳,号称""中国第一古刹""的是哪座寺院?"	nonmedical
欧巴桑是哪国语言中泛指中老年妇女?	nonmedical
橙子是橘子跟什么水果的杂交品种?	nonmedical
"《军旗》中按棋子的大小排列顺序紧接在""司令""后面的是什么长?"	nonmedical
陈凯歌经典电影《黄土地》的摄影是哪位著名导演?	nonmedical
"由英国空想社会主义创始人莫尔写的哪本书,意为""无法实现的理想国家""?"	nonmedical
世界上第一枚邮票出现在哪个国家?	nonmedical
"在外汇中,""usd""代表的是哪种货币?"	nonmedical
白带、黄带、黑带是哪种韩国格斗术的级数象征?	nonmedical
"""吴带当风""是形容我国唐代哪个画家的笔法?"	nonmedical
我国历史上第一部编年体史书是?	nonmedical
"1986年世界杯上演了""上帝之手""的足球运动员是谁?"	nonmedical
中国红军长征中飞夺泸定桥是强渡哪条河?	nonmedical
澳门特别行政区首任行政长官是谁?	nonmedical
"""扶桑""指现在哪个与我国隔海相望的国家?"	nonmedical
围棋棋盘有多少个交叉点?	nonmedical
被洪秀全封为“北王”的是：	nonmedical
有“绿城”之称的城市是：	nonmedical
芭蕾舞是从哪国传进的外来语？	nonmedical
印度非暴力不合作运动的领导人：	nonmedical
1861年曾国藩在安庆创办内军械所开始了：	nonmedical
吴哥寺是世界上最大的印度教寺庙建筑群，它位于	nonmedical
《欧叶妮．格朗台》的作者是：	nonmedical
“北京212”汽车，第一个“2”表示：	nonmedical
美国新闻奖的最高奖项是：	nonmedical
苏30战斗机是哪个欧洲国家的多用途战斗机?	nonmedical
台湾女作家三毛的丈夫叫什么名字?	nonmedical
出自《孟子》中,我国古代婚姻制度讲究父母之命和什么之言?	nonmedical
我们常说在分配方面存在平均主义,干好干坏一个样叫做吃什么饭?	nonmedical
七仔是周星驰哪部电影的卡通角色?	nonmedical
在足球比赛中,对方球员在防守禁区内手球,按规则应该被判罚什么球?	nonmedical
影视戏曲、旧小说中,后妃、皇子失宠后,被打入的宫统称什么宫?	nonmedical
合众国际社是哪个国家的通讯社?	nonmedical
俞敏洪创立的以英语教育为核心的教育科技集团叫什么?	nonmedical
成吉思汗的孙子忽必烈建立的是哪个朝代?	nonmedical
四大名著中《三国演义》的作者是谁?	nonmedical
拍摄了《小武》,《三峡好人》的是哪一位中国第六代导演?	nonmedical
东帝汶的首都是哪个城市?	nonmedical
四大名著中《西游记》的作者是谁?	nonmedical
德国著名景点勃兰登堡门的所在地是德国的哪个城市?	nonmedical
"在电视剧《潜行狙击》中饰演""laughing哥""的演员是谁?"	nonmedical
beyond乐队中的鼓手是谁?	nonmedical
2012年8月14日上映,谢霆锋、刘青云、杨幂、井柏然等主演的悬疑枪战电影是?	nonmedical
"秦始皇第十八子,后世称为""秦二世"",他她嬴,名叫什么?"	nonmedical
韩红演唱的歌曲《天路》歌颂的是哪一条铁路?	nonmedical
《米老鼠和唐老鸭》中,布鲁托是一只什么动物?	nonmedical
荷兰的国花是什么花?	nonmedical
欧洲国家匈牙利的首都是哪个城市?	nonmedical
《风雨无阻》是谁的歌曲专辑：	nonmedical
把占城稻推广到江浙和淮河流域种植的是：	nonmedical
红旗是哪国汽车：	nonmedical
野味中的龙虎凤的龙代表什么?	nonmedical
大部分面积在北极圈内的世界第一大岛叫什么?	nonmedical
张克帆原来是台湾那个流行组合的主唱?	nonmedical
汽车采用航空发动机增压器是在哪一年？	nonmedical
代表“永远的幸福”的花是：	nonmedical
世界最低点马里亚纳海沟位于	nonmedical
被称为菊月的月份是几月？	nonmedical
1992年美国大选民主党克林顿当选总统结束了共和党连续执政几年的局面：	nonmedical
美国牛仔当年最突出的标志是	nonmedical
宙斯为了惩罚傲慢的维纳斯，强迫她嫁给天神中的：	nonmedical
足球比赛时，球门两根立柱内侧之间距离是多少？	nonmedical
"""夫子庙""""玄武湖""""中山陵""是哪个城市的著名景点?"	nonmedical
半坡遗址是哪个地方的原始母系社会遗址？	nonmedical
1853年5月，小刀会最早在哪里起义：	nonmedical
增城挂绿是什么生果?	nonmedical
最近在网上传播迅速的‘冲击波’蠕虫是利用那个端口	nonmedical
在“危如累卵”这个典故中，荀息为了说服晋灵公，把十二个什么东西垒起来，又在上面放了九个	nonmedical
社稷是古代帝王所祭的谷神和什么神：	nonmedical
国际比赛上，400米以上的竞赛项目，口令是什么？	nonmedical
《落花生》是哪位作家的代表作？	nonmedical
拥有电灯、留声机和改良电话机等众多发明专利的美国著名科学家是谁?	nonmedical
周杰伦第一部自编自导自演的电影叫什么?	nonmedical
为了保鲜将食品包装容器内的空气全部抽出密封的包装叫做什么包装?	nonmedical
《星语心愿》是哪个香港女艺人为出演的电影《星愿》献唱的主题曲?	nonmedical
太平天国的东王是：	nonmedical
世界上哪一种动物的毛皮最保暖？	nonmedical
唐朝的都城长安是今天的哪座城市?	nonmedical
我们一般从螃蟹的腹脐形状判断螃蟹的公母,那么母蟹的腹脐是什么形状的?	nonmedical
"欧洲的哪个城市被世界公认为""雾都"".?"	nonmedical
二战过后,审判法西斯的德国法庭在哪一个城市?	nonmedical
日本动画片《魔卡少女樱》中的男主角叫什么名字?	nonmedical
铁观音茶的原产发源地在中国的哪个省份?	nonmedical
欧洲国家比利时的首都是哪座城市?	nonmedical
"""初唐四杰""是指中国唐代初期四位文学家杨炯、卢照邻、骆宾王和谁?"	nonmedical
"在地理中""零度纬线""也称之为什么?"	nonmedical
"""南水北调""中的东线工程是利用哪个省的江水进行北调?"	nonmedical
在我国可兑换的国际通用外币中,最值钱的是哪个币种?	nonmedical
带领中国国家足球队打入02年世界杯的外籍主教练是哪一位?	nonmedical
被称为“诗中有画，画中有诗”的诗人是：	nonmedical
